"","AAASYWB.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","ALTOGLA.KY.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARMACRO.KY.Equity","ARMLLOA.KY.Equity","ARNASIA.KY.Equity","ARQCALA.KY.Equity","ARQVALA.KY.Equity","ARXBRLS.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","ATMOSBE.KY.Equity","BERINUR.KY.Equity","BRASCEH.KY.Equity","BRASFXI.KY.Equity","BRAXFDA.KY.Equity","BRAXFDB.KY.Equity","BRVBRZL.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHEETAH.US.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CONSTEB.KY.Equity","CONSTEQ.KY.Equity","COPLATA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","EMMENAA.BH.Equity","ENAMIND.KY.Equity","EVENSTR.KY.Equity","EXPIRES.KY.Equity","FABRAFF.KY.Equity","FAFRICA.BH.Equity","FAVRORC.KY.Equity","FBDREOI.KY.Equity","FIREFND.KY.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FPP395A.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HALCYON.KY.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HKPTRLP.US.Equity","ICAPNIT.SJ.Equity","ILASCON.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IVMAOPP.KY.Equity","JABEMX1.KY.Equity","K2AARFA.AU.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KNIASPR.VI.Equity","KNOSSPA.KY.Equity","KOMOFUN.KY.Equity","KONDORA.KY.Equity","LAUOSSP.KY.Equity","LBNCHPO.KY.Equity","LEBEQPR.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LUASVAL.KY.Equity","LWLASDF.NT.Equity","LYNASIA.KY.Equity","MERINHE.KY.Equity","MERINTF.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","NAVABRT.KY.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPAFFRA.VI.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PARAMEE.BM.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PERUEQU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PSFZAR1.SJ.Equity","PSLATON.US.Equity","PXPVEEF.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SALAOPA.KY.Equity","SCICTFA.KY.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SQEBLBE.KY.Equity","SQEBLOE.KY.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TARPLNG.US.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UIFLORG.BM.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VGBRZEM.KY.Equity","VICTBRZ.KY.Equity","VICTLAT.KY.Equity","VIOLETF.KY.Equity","VISDYHE.KY.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"33",6.3219,6.2484,0.3732,0.3628,3.0049,-3.7367,0.0262,0.9811,2.1109,0.19,-4.02,10.7807,18.2339,16.7386,0.5466,0.4626,-3.8159,0.4745,-0.0776,1.5521,-2.68,1.2163,1.7448,15.8888,-1.6014,16.2877,-4.3026,-0.3788,-1.6109,0.3306,-2.6515,1.7117,-10.0147,-1.0277,2.9314,8.7569,0.4034,4.9155,0.5789,2.7441,3.7422,1.3486,-10.8329,4.1639,-0.0495,2.8008,-0.782,5.099,-2.5096,-7.345,-1.829,-1.8948,2.16,2.35,1.2538,4.8612,4.7508,-1.0015,-2.9322,2.6226,-0.0062,-9.186,-5.64,0.5393,-0.9458,-1.3137,-1.5109,1.46,10.7111,0.2162,6.2562,-3.6546,-0.1365,-1.0102,-1.5841,0.7671,1.4376,1.3055,0.0517,-1.4698,-1.4583,1.4983,-0.9816,7.9407,8.2777,3.961,0.6209,-7.8548,1.1765,2.2269,1.3952,-1.5163,-1.0937,2.3812,-13.7878,10.0195,0.6547,1.1191,0.6069,0,-8.55,-5.7737,0.6704,-1.4608,-1.6444,-4.9292,7.0389,0.2834,4.7148,0.6452,0.1434,-0.6494,-0.7231,2.5478,0.0428,1.2318,1.09,0.6183,0.6589,1.2281,-1.8213,-1.5152,0.582,-2.1008,-2.0982,2.5336,-0.1945,-2.5,2.03,-1.8018,-3.2996,0.3435,-2.2565,-2.4064,-0.5934,0.975,0.6001,-0.8232,2.5599,0.5424,0.4487,3.0323,2.2595,0.9801,0.5,-1.39,2.8804,8.5467,0.4643,2.4047,16.1165,4.3782,0.3212,0.2747,-1.616,0.58,0.9091,0.9091,2.4699,21.759,14.6967,0.4132,-5.26,-8.72,3.4859,2.71,-8.16,1.55,-0.9717,1.3303,14.3705,13.3339,8.8737,3.5063,-2.1983,NA,-6.3794,-1.6114,-3.6232,6.6854,2.1027,-8.7673,-8.4165,-1.1883,0.5432,-1.3045,6.1692,1.0317,-0.5767,1.6062,11.3449,2.3637,5.8324,0.0132
"34",-10.517,-6.082,-0.6788,-3.2355,-3.6657,-3.1004,0.888,-12.4955,-0.0833,-0.81,-0.31,-9.5974,-17.2563,-12.0368,-2.9102,-3.1953,-3.3003,-2.5102,0.6216,0.8006,0.07,-0.2849,-6.3772,-3.2195,-3.0197,-5.6072,1.8669,-0.3802,2.6582,0,1.8922,-1.6937,0.3841,-0.5485,-1.7832,-10.2004,-2.1838,-1.3248,-2.5778,-3.2519,-7.9345,-5.8794,-2.2912,-4.1244,-2.9329,-9.1654,-11.26,-8.4679,2.2721,4.3933,-2.7502,-2.8199,-1.05,-2.05,-0.1182,-1.6194,-5.1674,-0.9762,0,-0.5466,0.1362,1.1146,-4.1564,-0.7185,0.5595,0.7509,-3.4382,-3.44,-7.424,-5.465,-6.5263,-4.3258,-8.1736,-7.5545,-8.7402,-6.0685,-7.4495,2.4498,-1.9164,-4.1623,-3.8304,0.2852,-4.5493,NA,NA,-5.6226,-0.0438,-3.216,-1.1628,-1.348,-9.1159,-4.5804,-1.2035,-21.0374,-1.0036,0.6307,NA,NA,0.6364,1.7566,1.11,-5.5599,-0.4711,-1.3307,-3.3179,1.0799,-6.9363,0.2759,-6.8228,0.4925,-3.3987,-0.4878,-0.5356,1.3035,0.2949,-10.1938,-2.13,0.5866,-2.3802,-2.022,-3.074,-1.5583,-4.7692,-3.4234,-3.4188,-7.0953,-0.6209,-2.295,-0.94,-2.284,-2.9002,0.3297,-1.8635,-2.0137,-2.7994,-9.1453,-2.5337,-1.7489,0.8003,-1.4434,-3.3413,-2.6548,-2.8959,-0.0798,-0.66,6.3098,-0.4401,-6.3224,-0.7627,-3.0652,-11.7403,-8.1424,-0.741,-0.7779,-1.3304,-4.07,-0.4427,-0.4427,-0.5921,-7.259,-8.0357,-3.5904,1.1,1.86,2.0217,-1.05,1.91,-4.2,-3.6015,0.2261,-8.4734,3.2705,-4.0966,0.2028,-1.2099,-12.4211,-1.3163,-5.4664,2.2556,-4.1856,-3.9311,1.5455,-4.5792,3.5626,1.5669,-2.7345,-7.4769,0.9514,1.7823,2.9534,2.3471,-4.2573,-5.8322,-1.0464
"35",-12.6887,-7.2957,-0.0028,4.3537,-9.7455,-4.8491,5.6599,2.658,1.1987,-0.64,-0.48,-6.06,-7.1675,-8.1231,-6.4127,-3.5033,-4.5883,-5.5174,2.0077,3.0325,-0.32,-0.3768,-2.8355,-9.3758,-4.412,-21.8041,-3.829,0,-6.4062,-0.4146,-6.8264,1.2934,-7.9394,3.184,-1.7219,-14.253,-5.7332,-13.6526,-11.5481,2.1478,-7.5219,-10.1277,-12.5,-9.5963,-0.048,-9.4492,-24.3084,-12.388,-5.7364,-11.3812,1.3478,-14.2252,-3.38,-5.24,-2.06,5.1213,-23.569,-4.6364,-0.7042,4.5735,-1.0125,-7.6477,-12.1935,-5.0685,-0.498,0.123,-2.2464,-0.29,-12.2192,-6.907,-13.2297,-15.5329,-18.3701,-17.6987,-19.5266,-10.65,-1.3202,-8.4493,-4.4743,-8.893,-9.5387,-0.5653,-15.9232,-20.5018,-20.7,-10.379,1.4761,-9.6434,4.7059,4.3812,-14.0045,-9.52,0.5062,-4.3799,3.4815,-20.6186,-1.7886,-1.1952,0.6942,-0.6987,-1.3622,-0.5871,4.6004,0.9188,-11.8084,-16.0489,-22.954,0.2751,-9.6706,0.4155,-5.5314,-0.1017,0.0558,-2.7461,-1.4277,-3.716,-3.44,0.6134,-6.4919,-2.0047,-6.9116,1.7589,-7.16,-3.9398,-3.9339,-8.4381,-1.5506,-7.2598,-3.02,-1.6178,-3.4939,0.341,12.21,13.7,-3.5522,-0.7993,-0.9276,-3.6959,1.9298,-6.1894,-6.6746,-3.5211,-1.3322,-0.0257,0.28,3.8043,1.0302,-16.4021,-5.5763,-5.3301,-19.4625,-15.5794,0.2566,0.2146,-1.1374,0.77,-0.1716,-0.1716,-0.9356,-12.0071,-5.8239,-10.1813,-9.37,-10.07,-1.4852,4.5,-5.04,-7.66,-2.6536,1.3663,-7.6091,-11.1955,-7.3712,-0.2073,-3.2753,-33.5015,-9.6189,-12.1558,-2.9412,-12.4064,-7.6625,-7.4891,-13.7621,3.2959,0.5107,3.4086,-15.7418,-2.1183,-2.811,-1.191,-2.9748,-8.6061,-11.7538,-3.5044
"36",-14.079,-14.0805,-1.2112,-10.5804,-8.744,-8.7424,-9.4729,-4.2372,-6.4752,-2.96,0.05,-4.4253,-13.6024,-7.3421,-9.2396,1.7615,-2.1712,-9.0866,-11.1279,-9.1801,-3.11,-4.3314,-8.1268,-5.3835,-6.5561,-14.9791,-8.9229,-0.3817,-11.3919,0.2989,-4.8718,-0.1496,-13.1705,3.6096,-1.6522,-10.7816,-0.6679,-9.6226,-9.4562,-4.033,-1.6085,-11.6117,-11.7139,-6.0761,0.1773,-3.1113,-20.1943,-4.9185,-5.9353,-11.4186,-2.2061,-16.3405,-2.8502,-4.66,-2.9499,-5.0189,-13.8703,-4.2775,-5.1648,-8.3539,-1.1158,-12.0201,-17.6596,-6.32,-4.1474,-4.4243,-3.8787,-1.07,-14.9175,-10.8255,-12.3974,-13.1812,19.1291,-20.5256,-10.568,-12.5642,-3.7515,-8.7727,1.3541,-11.1349,-14.2271,0.7934,-0.8639,-19.1095,-18.9042,-8.8825,-0.1705,-10.666,-8.9888,-9.9597,-14.0405,-11.3241,-0.8775,-4.5323,-6.8235,9.6591,0.2483,0.3136,0.8801,-1.4073,0.0413,-10.7167,1.4639,-1.6725,-11.6125,-17.6187,-20.6072,0.2476,-10.6325,0.4399,-7.4729,-2.1229,-2.2976,-3.0812,-0.2119,-1.9213,-2.12,0.5859,-8.7027,-11.4922,-8.444,-6.6304,-0.8877,-12.637,-12.6355,-7.7607,-1.8298,-7.9797,-3.81,-10.9127,-6.8332,0.3397,-9.22,-10.54,2.4096,-4.9761,-4.7714,-12.8289,5.2699,-2.8766,-3.2788,-4.6167,-7.3097,0.1259,-0.53,-5.3376,-9.928,-21.214,-5.2731,-4.403,-18.9023,-6.5909,-0.5505,-0.5883,-0.8457,0.76,-0.969,-0.969,-4.0193,-6.2317,-12.5321,-4.4765,-10.39,-13.08,1.3479,8.99,-8.66,-8.7,-5.2979,0.6504,-8.0901,-14.3657,-9.5686,-0.4352,-6.8653,-4.9593,-6.9102,-9.8935,-3.0303,-2.1374,-2.1009,-11.8018,-11.9757,3.7419,7.0499,-1.5807,-7.7731,0.0707,-6.7252,-6.0101,-10.3804,-8.2787,-4.6323,-7.09
"37",-3.0951,3.3887,-0.157,-0.3906,0.3491,-4.4237,0.3432,0.3772,3.8116,-1.62,0.42,1.1166,-6.4073,-1.9511,-3.6465,-0.663,-0.2646,-3.6705,0.4259,1.466,-1.11,-2.481,2.8267,1.0568,-1.4163,0.9525,-6.9728,-0.3831,-11.2468,-0.0213,-8.556,-1.7536,-16.4695,-0.1582,-0.2215,0.0377,-2.2126,-0.089,-2.7643,0.5942,-1.778,0.0793,-10.4039,0.2338,-0.0555,0.5051,-3.8959,1.4286,-6.2032,-11.3794,-2.8251,3.6783,1.24,0.62,-1.956,-0.8505,-1.1075,0.1722,-1.8373,1.5079,0.1467,-10.2506,-14.9739,-0.8002,-1.0622,-1.9588,-2.3207,0.39,4.2642,-8.9578,3.9403,-0.648,5.1591,0.0881,1.2276,0.2119,-0.5259,-0.0053,-1.6811,0.6,3.7951,0.1518,-6.7782,0.8053,0.7822,-0.5018,-0.0425,-7.812,1.2346,-0.045,1.1265,0.1508,-2.7948,-1.3538,0.6662,0.6325,2.3947,2.8138,0.6027,1.5953,1.7691,-10.6837,-0.2941,-2.3328,-0.8323,-8.7137,4.6796,0.2603,2.8989,0.445,-5.1171,-0.499,-0.6836,-0.3023,0.6542,1.2286,1.1,0.5741,0.0357,-3.603,-2.2165,-1.7058,5.4451,-2.2505,-2.2426,2.5072,-0.3162,0.8572,-1.39,-0.0629,-0.8243,0.3259,-0.34,-0.4,2.7315,1.0157,0.949,-1.4915,0.6302,0.1897,2.3544,0.4226,-0.0484,3.5377,-1.98,-0.6908,1.1244,-0.3656,-2.6153,-0.8967,8.8427,0.7299,-2.1921,-2.3193,2.2822,0.68,-0.4498,-0.4498,-5.3615,-0.7077,-3.4503,-0.3325,-10.92,-11.1,1.9164,-4.5,-8.76,-0.21,1.2413,0.8673,-0.7529,0.1976,-0.6619,0.7997,-2.1515,-5.4748,-0.0179,0.6762,-6.25,1.8055,0.0238,-9.3084,-2.4643,-1.3955,1.4338,-3.1964,-2.9504,2.5157,-0.3857,-0.2911,-2.8226,2.6572,0.5612,-0.7734
"38",12.062,4.7139,2.8826,-1.0535,5.2276,7.071,1.6885,4.0102,3.1097,8.15,0.1299,8.7972,14.8821,9.8627,8.05,1.9575,4.5608,8.0682,-2.1204,-1.9011,-0.15,5.213,2.3105,16.6053,3.8936,9.5934,4.8694,0,6.975,-0.0213,5.8045,2.3035,1.1269,-0.6915,0.1018,1.0767,5.0861,5.3054,6.1449,3.2363,-0.0086,7.1708,-4.7268,3.4992,-0.0551,0.1975,12.9215,-0.0097,3.0238,5.2703,5.7095,10.117,2.24,4.67,1.079,1.6651,4.5606,-1.6484,-3.36,2.0332,1.9013,6.0543,3.2249,-3.2777,4.1681,2.8186,5.2256,-0.29,0.3897,2.9244,5.9649,8.088,-2.0026,14.2512,7.771,10.3357,-0.5089,11.1974,3.455,5.2054,10.5702,-0.0542,3.3864,-0.6384,-0.6308,6.4579,2.485,6.4746,4.2683,3.4861,4.3544,6.9779,0.388,3.3918,0.2757,2.6613,2.1774,2.5195,0.3853,1.4876,12.5035,19.2353,-1.1084,4.0934,8.4988,6.27,12.2871,0.2996,8.1286,0.4926,8.9065,-1.1438,-0.4552,-1.9298,0.1507,-0.8997,-0.85,0.5497,5.6031,6.0649,8.2908,2.7317,0.8017,3.7184,3.7188,2.5917,-0.4734,-2.1594,3.78,5.1931,10.9287,0.3372,3.62,3.71,-3.008,2.9702,2.7734,1.2039,2.4502,1.2729,4.8967,5.4571,2.6375,-0.551,0.6,8.2498,4.7767,6.5912,2.0575,0.1269,11.4396,2.1739,1.8926,1.8462,NA,0.9,1.4664,1.4664,11.5371,6.4497,12.0737,5.6021,4.96,4.92,-0.4683,-6.2501,-7.5,5.56,5.5408,0.8682,10.0781,18.0193,11.367,3.3953,4.7674,4.8265,11.1275,12.288,-10.8333,-4.6339,0.9577,6.2367,11.3845,-4.3938,-3.5387,4.3205,10.0385,0.4736,4.2318,3.268,1.7006,2.9546,3.1388,2.1133
"39",2.5484,-0.244,0.3149,3.9472,-0.8828,0.7668,-1.057,-4.1308,-0.7775,0.03,-3.7697,0.0319,0.484,1.8427,-1.1778,1.5017,0.8377,-1.1845,-1.0399,-0.6977,0.08,0.4701,-4.0156,5.58,-3.0879,-1.122,-0.0967,-0.3846,-1.3314,34.194,0.6163,0.0253,3.1866,0.7348,-0.5869,-2.1012,-1.6566,-0.2282,-2.919,-3.3554,-1.8361,-3.3188,NA,0.3757,-0.0554,-3.1978,-4.03,2.7506,0.5703,0.2383,-1.0276,3.6265,-0.04,-1.78,0.599,2.5856,-3.6214,1.2891,-4.4287,-1.3088,0.7073,3.4782,0.19,-5.2913,-5.3308,-5.3793,-2.5293,0.71,0.116,-5.1312,-1.3879,-7.1552,-2.9626,-5.7694,3.0801,-1.85,0.0167,2.6802,-3.3912,-3.7008,-1.7851,0.0864,-8.5897,-1.1371,-1.126,-1.6006,1.0264,-5.2413,0.5848,-1.4081,-1.8923,-0.8916,1.0455,-4.1927,NA,-0.8533,-2.4467,-2.3305,0.7562,-1.0586,8.6368,3.9223,1.0655,-1.1102,-0.5487,1.23,3.185,0.2589,0.0146,0.3666,-1.6663,0.7399,0.3687,-0.937,-0.3438,-2.0726,-2.19,0.519,-0.4055,-1.9947,-0.4991,-5.8839,-2.0997,-3.5187,-3.5182,0.851,-0.4376,-8.2102,0.59,1.2399,0.1226,0.3235,2.78,3.13,-0.373,1.3079,1.0121,-3.2084,-1.38,1.0907,4.4151,1.4994,-2.357,7.1692,-1.39,-3.3025,-1.4438,-3.0024,-0.52,0.8003,0.1096,-4.87,0.0832,0.083,1.2546,0.44,0.8281,0.8281,2.9971,2.07,2.071,1.2217,1.09,1.55,0.9492,-0.84,-4.42,1.49,-4.048,-0.2591,4.2487,6.6403,4.0634,0.3908,0.2859,-8.6331,-0.0057,-0.0756,-7.4766,-0.09,-1.3457,3.6638,-4.9005,2.7667,8.6306,-0.3598,-2.0846,0.7541,1.7726,0.7991,-0.7229,0.0256,-0.8039,-0.1534
"40",2.4442,1.7292,-0.2839,5.4,0.1215,-0.5105,3.7631,-0.7743,3.1445,-0.55,-0.57,0.6647,5.2561,1.4687,0.0326,1.3837,-0.7738,0.021,0.2627,-2.498,-1.62,-2.47,2.2255,-2.151,0.6429,-2.7019,-2.3519,-1.5444,0.2653,0.4562,-1.4898,-0.1158,-1.1835,-1.3395,1.2643,0.2656,0.335,-1.0475,2.2745,-3.367,-1.0489,-0.1147,-18.6837,3.7425,-0.0548,-3.0998,-3.2101,-0.6608,-1.8867,-3.5309,1.3295,8.9608,0.62,0.41,-1.3611,0.2626,-2.3402,-0.5301,1.3512,0.9884,0.4113,-1.3568,-6.903,0,-3.888,-2.7576,-9.2799,-1.09,-0.3209,-7.2375,-0.084,1.9499,-5.316,-0.9936,-1.2775,1.37,-1.557,0.014,-1.0966,2.0207,-4.2486,0.1232,-8.7226,-5.2807,-5.2218,-2.1569,0.7201,-6.9295,2.907,0.1229,-2.0772,-1.8466,-3.2007,-2.8564,1.3202,-0.092,2.589,2.9067,0.5135,-0.5761,-3.5196,1.8457,0.0686,0.3597,0.9071,-1.8899,0.9995,0.298,0.0825,0.3031,0.2124,-1.3768,-1.3502,-0.7283,-1.5225,0.3323,0.22,0.3991,-2.8164,-0.1357,-0.4935,1.9778,-1.8051,-0.1013,-0.0938,0.2412,0.9984,2.0507,2.22,0.8981,-0.9124,0.3346,7.9599,9.8,-0.0894,0.7162,0.5329,-3.7244,-1.31,1.4695,1.2846,0.3123,0.6606,-0.2012,1.55,0.9272,3.2156,2.6505,0.8274,0.215,-6.5174,0.1988,-1.0959,-1.0957,4.7559,0.52,0.0077,0.0077,-3.0043,6.2106,4.5745,-1.4836,-3.33,-5.01,1.3607,1.1349,-1.46,-1.28,-3.4834,0.1257,5.825,2.2308,1.6977,1.8895,-1.3163,-3.6535,13.7126,5.3265,-7.0707,0.1801,1.9006,-2.2438,-5.8408,0.6375,NA,-4.0831,5.1051,-0.034,2.1297,1.9134,0.8127,-1.9696,3.9272,0.3099
"41",-14.7702,-10.4349,-0.462,-3.3184,-10.114,-3.0786,-10.6646,-3.5984,-6.2072,0.3301,2.02,-11.839,-23.7139,-20.6339,-8.8718,3.3003,0.5985,-8.9214,-4.2795,-3.3627,-0.1997,-2.0485,-5.9154,-24.2173,-7.0608,-15.6227,-2.9572,-0.3922,-8.9257,1.5718,0.976,0.9781,-12.0183,0.1598,-0.8583,-14.6949,-0.8324,-10.4883,-8.5512,-3.6822,-1.908,-11.9944,-10.9681,-7.8644,-0.0507,-7.8877,-21.3582,-0.4062,-1.127,-2.3686,-1.5741,-15.3006,-6.93,-9.44,-1.91,-4.5727,-15.4126,-2.4599,-2.8861,-8.6153,-1.1666,-2.4859,-4.4651,-8.063,-6.2127,-6.477,-5.2123,-1.47,-5.996,-0.735,-17.2177,-19.1439,-6.6462,-15.1598,-15.1102,-17.1547,-2.5041,-11.1479,2.9172,-14.8169,-16.2664,0.138,1.0613,NA,-17.8813,-13.7219,-1.5103,-3.9467,-9.0395,NA,-11.5152,-11.698,-2.0588,-7.1752,-8.0304,-0.2818,-0.6309,-0.4216,0.4158,-0.5381,-5.5302,-0.8068,0.9371,-4.6989,-9.4334,-10.37,-21.6765,0.2641,-16.9237,0.2262,-7.1876,0.9919,0.3927,-1.8866,-2.6584,1.0896,1.1,0.5572,-2.7584,-4.6875,-9.3811,-9.2231,-1.4397,-9.916,-9.9139,-11.0198,-1.3669,-11.0306,-2.78,-1.6937,-7.5529,0.3292,-10.82,-10.81,-0.6486,-2.0193,-2.215,-7.4468,3.6303,-2.1267,-4.7365,-6.4809,-4.9081,-3.8299,-1.48,-6.5993,-7.4267,-16.7273,-1.2266,-8.7011,-12.5535,-8.3333,-0.6126,-0.6125,-3.6051,0.31,-0.8057,-0.8057,-4.5655,NA,-23.3609,-8.8696,-2.11,-2.12,0.2926,13.28,-17.94,-11.66,-17.5578,0.5272,-14.6299,-19.7211,-12.2017,-2.9308,-3.3932,NA,-13.1187,-17.9374,-11.9565,-3.0267,-9.8821,14.5749,-9.473,2.6054,NA,-7.3566,-10.1376,-0.7743,-7.1453,-8.891,-9.1709,-4.6454,-1.4531,0.503
"42",-1.3669,0.7591,0.4827,6.0698,-1.656,3.5874,-13.1573,-2.8755,-8.6023,0.71,1.38,-2.0004,-1.1403,-3.8318,-1.3201,-0.56,1.3193,-1.3285,0.34,0.9114,-1.04,-0.7456,-2.4738,2.6356,2.4507,0.8348,5.289,-0.3937,7.4261,-0.0467,1.3067,0.8451,1.069,-0.3663,-0.1065,-0.5636,-0.2893,3.8095,0.9941,0.5499,-1.0806,-0.493,5.8824,0.1566,-0.0546,-1.2855,-4.3591,-2.3753,1.8084,2.6481,0.6763,-0.7907,-6.1897,-1.03,-0.767,-9.4585,-3.9369,-2.23,3.7759,-9.9202,-0.2711,0.6483,22.627,-0.58,3.9397,3.6305,3.3667,-0.42,-2.5352,3.1905,-1.4855,-4.8434,-0.3032,-2.3566,-3.9401,-3.1646,0.1799,-3.7084,4.8785,-1.442,-1.111,0.2345,6.2096,-20.7819,-3.2448,-1.5261,1.0535,10.8103,-8.0745,-17.0018,-1.484,-2.8134,-0.6455,-1.5568,-9.9226,-0.714,0.6349,0.6774,0.5908,1.0404,7.461,7.4482,-1.2357,-32.0714,-1.8524,6.78,-2.146,0.2502,-2.021,0.1111,1.7543,-1.464,-0.828,0.4176,-5.2371,-3.7682,-3.63,0.5536,0.3591,0.0713,-1.0169,-9.5339,-3.4502,1.7167,1.7219,-0.755,0.9015,3.2996,-2.28,2.3048,-1.6274,0.2955,-19.98,-19.87,1.3287,1.1022,1.0482,8.6938,-0.9499,-0.1397,-1.202,1.0607,0.3522,-1.0988,3.84,6.4098,-8.7546,2.6882,-7.5959,-2.6574,2.8896,1.3528,-1.4687,-1.469,2.1749,0.21,-0.2577,-0.2577,4.6438,NA,-1.9582,-3.6085,4.68,4.67,-0.7217,-4.9056,4.92,-2.51,1.5347,0.3538,1.0783,-2.1395,-1.6724,0.3408,1.8389,-10.0033,-3.8655,-3.5275,-11.1111,1.1125,-0.9591,-14.014,3.3188,-5.5703,NA,-0.1625,-1.8933,4.0302,-3.058,-1.6588,8.056,0.2625,-0.1842,-0.5752
