,1,2,3,4,5,6,7,,,
5/17/2011,-0.700031698,0.782458964,0.190996301,0.517972717,1.1736169,1.240053322,-0.673945941,-0.11819391,,
5/18/2011,-0.024042992,0.02693843,0.150347753,-1.487411443,-0.834177814,0.503579158,0.716213271,-0.653200697,,
5/19/2011,-0.423053454,0.229720585,0.228554534,1.405021262,-0.055057187,-0.152843466,-0.837360201,0.301137764,,
5/20/2011,-0.441517448,-0.905186106,-0.201136582,0.032754714,-0.587134217,0.167362692,-0.300720037,-0.184804209,,
5/23/2011,-0.650633487,0.616535681,-0.497601926,0.359267652,0.417867151,0.599641006,-1.160031843,0.354643452,,
5/24/2011,-0.417792865,0.02693843,0.105593367,-0.617067301,0.204354459,-0.12082285,-0.142371477,-0.299020224,,
5/25/2011,0.633561148,-0.763106936,-0.479933888,0.229202436,-0.584981852,0.023269921,-0.05605701,0.677143531,,
5/26/2011,1.322710491,0.984045971,-0.011233329,1.623040995,1.928275952,-1.337606252,1.457259559,0.048012544,,
5/27/2011,0.013392115,-0.722120983,-1.223493387,0.421958178,-0.956567115,-0.96936917,0.342442073,-0.290166024,,
5/30/2011,-0.369127837,0.426147952,-0.369803522,0.138196783,0.01189244,0.263424539,-0.297819707,-0.114941134,,
5/31/2011,0.919973015,0.621875435,0.481000385,0.926752263,1.516875889,1.143991475,0.999426194,0.044102869,,
6/1/2011,0.256283455,-0.030225402,-0.219416873,1.291249616,1.248886202,-1.129472249,0.483175274,-0.16987019,,
6/2/2011,-1.611867078,-0.26723441,-0.34310122,-2.255266706,-2.718672885,-0.104812543,-1.252352444,-0.526167816,,
6/3/2011,-0.333299623,1.428083714,0.4458792,-0.256628034,1.569802485,-1.113461941,-0.339783616,-0.042557319,,
6/6/2011,-0.342922651,-0.753430159,0.640087382,0.298185409,0.454513035,-0.489059932,-0.757778926,0.311943727,,
6/7/2011,0.842506111,0.810522674,0.392413881,0.132148372,0.385406571,-0.024761003,0.559271411,0.350063599,,
6/8/2011,-0.067551299,-0.580482923,0.003449978,0.244329817,0.597362445,-0.409008393,0.329291801,-0.359653973,,
6/9/2011,-0.531136862,-0.4907473,-1.022041664,-0.334471562,-1.725729148,0.935857472,-0.406846843,-0.18197444,,
6/10/2011,0.456992328,0.63952868,0.916520079,0.999165551,0.576482037,-0.088802235,0.178198019,0.29651047,,
6/13/2011,-1.179979464,0.216033934,-0.065505587,0.068808892,0.000776602,-0.168853774,-0.412283975,-0.826080648,,
6/14/2011,0.268955303,-0.032447182,0.606382657,-1.330188123,-1.17013518,0.48756885,0.708089185,-0.353125347,,
6/15/2011,0.34025125,-0.445305986,0.305648185,1.437387374,2.079556162,0.919847164,-0.127482587,0.446053881,,
6/16/2011,-0.9229438,-1.63701586,-0.316987785,0.207414542,-1.075372821,-0.665173319,-1.120778597,0.048138852,,
6/17/2011,0.107129574,0.426147952,-0.521331348,0.332823195,-0.227188522,-1.161492865,-0.165392356,0.245956163,,
6/20/2011,-0.25189186,0.629611257,0.01119288,0.282045593,0.014985258,0.391507003,0.032478146,-0.285434222,,
6/21/2011,0.854591412,0.640820905,0.668760272,-0.294120502,-0.14943204,-0.088802235,0.96645568,0.00744254,,
6/22/2011,0.75363821,0.081155144,-0.389692857,0.499678808,-0.356275216,0.151352384,1.239647843,-0.331493819,,
6/23/2011,0.032723709,0.283902522,-0.149986693,1.222140141,0.794310351,0.423527619,-0.708583948,0.644735358,,
6/24/2011,0.644705531,-0.629622631,-0.257839308,0.597854674,0.495694462,-0.168853774,0.840239937,-0.092494283,,
6/27/2011,-0.957250659,-0.810234419,-0.092421206,-1.057751541,-1.333923529,0.903836856,-1.254976176,0.130734188,,
6/28/2011,0.070189365,-0.364605564,0.458991649,-1.250501639,-1.783181036,0.439537926,0.375847242,-0.262468684,,
6/29/2011,1.184261082,0.97462637,0.418851352,-1.842599292,0.299273636,-0.681183627,1.414829383,-0.05347509,,
6/30/2011,0.410227466,0.178483543,0.892169628,-0.738649041,-0.048799637,-0.441029009,0.719935493,-0.222172741,,
7/1/2011,0.211015509,0.848062696,-0.097462827,-0.17205063,-0.278194648,0.535599774,0.121843096,0.099625551,,
7/4/2011,0.924763145,0.684100297,0.527654025,-0.357322888,0.843223472,-0.072791927,1.002950846,0.045822603,,
7/5/2011,-0.455545685,0.311728178,0.116824499,0.643604948,1.172781762,0.519589466,-0.287901683,-0.209998771,,
7/7/2011,-0.748941121,0.051349565,-0.270125757,-1.100771558,-0.52497748,0.663682237,-0.570577215,-0.257149897,,
7/8/2011,1.036084778,0.02693843,0.510564299,1.170222681,1.460933818,-1.209523788,0.876600755,0.267210328,,
7/11/2011,0.003316957,-0.319069278,0.11910859,-0.801236768,0.267547513,-0.761235167,-0.079662697,0.067462726,,
7/12/2011,-0.692815955,-1.289838237,-0.610266612,-0.784736059,-0.717370747,-2.0420598,-0.439548662,-0.315166325,,
7/13/2011,0.336414258,-0.405997801,0.408245159,0.237444522,0.051519441,-0.537090856,0.825216699,-0.387698513,,
7/14/2011,0.141216478,-0.534354079,-1.004790493,-0.384947581,-2.351964526,0.311455463,-0.4298045,0.510377774,,
7/15/2011,-0.116753995,0.866406855,0.870740073,-0.869326459,1.231594114,-0.024761003,0.263959289,-0.351944211,,
7/20/2011,0.510386387,-0.106798034,1.646467532,-0.795507229,-0.220112343,-0.825276399,0.786619386,-0.180103492,,
7/21/2011,0.030841872,0.174509827,0.887516229,-0.804075967,-0.678021531,-0.985379478,0.196200615,-0.145322407,,
7/22/2011,0.640581376,0.262123271,0.906303205,-0.731195454,0.948206495,0.48756885,0.804945997,-0.065873181,,
7/25/2011,-0.668126014,-0.324115866,-0.265900999,-1.076960704,-0.87251208,-0.521080548,-0.522480727,-0.218232603,,
7/26/2011,0.4148343,-0.214298237,0.192654688,0.759900879,0.782744804,-0.841286707,0.643080688,-0.150616148,,
7/27/2011,-0.831234814,-0.277807649,-0.227797567,-0.789741843,-0.762115938,0.199383308,-0.721971304,-0.207561171,,
7/28/2011,-0.881323439,0.336385918,-0.287616382,-0.626738798,0.096130035,-0.649163012,-0.742234103,-0.239998467,,
7/29/2011,0.036010813,0.186743514,0.454561737,0.517173243,2.250771154,-1.881956721,0.003372104,0.027823306,,
8/1/2011,0.872071719,-0.55596584,-0.083406634,0.071128943,0.660293042,0.935857472,1.236613165,-0.210416741,,
8/2/2011,-0.504552865,-0.76150702,-0.504701701,1.348687669,0.751884601,-0.136833158,-0.86513857,0.243836646,,
8/3/2011,-1.351556529,-0.742685509,-0.480181073,2.02712821,-1.358881114,-0.20087439,-1.515674,-0.036472594,,
8/4/2011,-1.605555593,0.429989831,0.307840754,1.974867653,3.625462257,3.78569228,-1.937462658,0.076956878,,
8/5/2011,-1.844823787,-0.064165487,-0.586393013,-0.605317452,-3.319025937,-1.001389786,-2.200373268,0.066715374,,
8/8/2011,-0.767539532,0.48599548,-0.15048717,1.668250563,4.124210008,-1.289575328,-0.935212767,0.041893013,,
8/9/2011,-0.777223659,1.274730948,1.172309363,-1.201829076,2.892959038,-1.673822718,-0.739001855,-0.138714363,,
8/10/2011,-0.128411606,0.057863997,-0.373117666,-2.824245767,2.244838872,-0.216884698,1.177010188,-1.158978721,,
8/11/2011,-1.674768077,-0.424974884,0.573536307,0.811376072,-4.581222402,-0.056781619,-0.783715941,-0.997307447,,
8/12/2011,-1.006862715,-0.282417587,0.293586945,1.364490685,1.792664846,-0.28092593,-0.454390135,-0.616284381,,
8/15/2011,1.608706887,-0.137174069,-0.323296221,0.810362892,-1.070248312,0.247414231,0.95618203,0.770507598,,
8/16/2011,0.167097841,-0.055333191,-0.041529822,1.189337244,1.453777327,-0.072791927,0.234276343,-0.042234966,,
8/17/2011,-0.786858907,-0.962578026,-0.302541306,0.484982594,0.314858726,-0.425018701,-0.03260938,-0.763702224,,
8/18/2011,-1.551617757,-0.721143251,-0.704117382,1.546929099,0.74078342,-0.056781619,-0.95492237,-0.725015782,,
8/19/2011,-1.590781954,0.404277517,-0.839635953,-1.729480742,-0.289381025,-0.072791927,-1.532372633,-0.261151506,,
8/22/2011,-2.059261514,0.609913786,-0.74754388,-0.676902287,-0.982528222,0.48756885,-1.331775663,-0.904375098,,
8/23/2011,1.214547654,1.098243952,1.526469063,1.184723736,0.272003828,-0.28092593,0.913688632,0.413365213,,
8/24/2011,-1.393109681,0.686717267,-0.590046047,0.493259521,-2.650036315,0.663682237,-1.015639642,-0.513615676,,
8/25/2011,1.682049637,0.201346962,1.809238516,0.13434566,2.333671594,0.983888395,0.312751224,1.40435579,,
8/26/2011,0.938968567,0.380701958,0.415351015,0.496258214,0.76577131,-1.705843334,1.18866683,-0.101752882,,
8/29/2011,-0.715061952,-0.497051757,-0.760319302,-1.164692561,-2.178235179,0.391507003,-0.014725325,-0.707484426,,
8/30/2011,0.738772922,-1.01089283,1.172518704,0.460135304,1.624044234,-0.20087439,1.159410635,-0.27646287,,
8/31/2011,0.483319711,0.65010798,0.165612672,-1.193663524,-0.447497823,-0.168853774,0.470522879,0.068187821,,
9/1/2011,0.92367559,-0.249617859,0.87831633,0.237640173,2.480973968,0.551610082,0.471684592,0.507531708,,
9/2/2011,-0.965211805,-0.353856335,-0.469997964,-0.008777183,1.932499321,-0.28092593,-0.847317739,-0.232346377,,
9/5/2011,-2.180371142,-0.276276917,-1.725719692,-0.225792522,-0.489490629,0.183373,-1.579236283,-0.809916831,,
9/6/2011,-2.027814069,-1.124547978,-0.544799114,2.291113668,-1.30418525,1.592280096,-2.223164966,-0.096420604,,
9/7/2011,1.777259572,0.579373107,0.992780955,-0.429132147,-0.245243549,-0.841286707,1.528969637,0.440093542,,
9/8/2011,0.104007436,0.510315532,0.742865366,-1.028669856,1.683813484,0.503579158,0.238140816,-0.108691792,,
9/9/2011,-0.658173053,-0.223783135,-0.320425613,1.407648657,0.71447878,0.199383308,-0.121839982,-0.557285808,,
9/12/2011,-1.52151448,-0.058779122,0.367400442,0.75978714,-0.698281132,-0.841286707,-1.414620797,-0.294460012,,
9/13/2011,1.189827164,-0.106997691,0.596967598,0.706153825,-0.724962579,-0.521080548,1.293244685,0.058005854,,
9/14/2011,-0.344883916,0.397631197,-0.428196084,0.615004292,-0.272409862,-0.713204243,-0.718762764,0.275994703,,
9/15/2011,1.448329195,-0.141375907,-0.037537079,-3.259312846,-1.976545062,0.151352384,1.016717538,0.557396213,,
9/16/2011,1.462302442,0.466115859,0.361391613,0.475014429,1.330986853,0.183373,1.527926466,0.12604514,,
9/20/2011,-1.062511312,-0.490492835,-0.377372418,-1.245224696,-0.455820115,-0.28092593,-0.965520035,-0.226677499,,
9/21/2011,0.129485548,0.478605055,0.152628998,0.91704814,1.549202641,0.007259613,0.349507183,-0.180227149,,
9/22/2011,-1.64038179,-0.407866726,0.277638595,4.590724364,2.8753801,-0.473049625,-1.471165387,-0.364070199,,
10/6/2011,1.060933575,-0.041272374,0.46348854,-2.938248895,-1.70611475,-0.152843466,1.29688788,-0.074061394,,
10/18/2011,-0.695492073,-0.651703026,-0.343205714,-1.536261355,-0.478142065,-0.024761003,-1.219864001,0.361905856,,
10/19/2011,-0.15601595,0.430028682,-0.252283934,0.941406425,0.145265824,-0.024761003,0.063125234,-0.216255604,,
10/20/2011,-1.240735903,-0.776075488,0.031329894,-0.619770653,-1.034528574,-0.024761003,-0.742945356,-0.598791345,,
10/21/2011,0.488726937,-0.167205582,0.108476927,-0.656026285,-0.557949304,-1.065431017,0.50725513,0.041596848,,
10/24/2011,1.093865716,0.325974529,0.187228,-0.360366829,0.429028876,-0.409008393,1.283500523,-0.02946726,,
10/25/2011,-0.742654076,0.18109718,-0.12227131,0.151332487,2.175282315,-0.024761003,-0.649241764,-0.18233659,,
10/26/2011,-0.347993834,-0.698041341,-0.858177429,-2.122700495,-2.849731175,0.183373,-0.278370897,-0.110749379,,
10/27/2011,1.605774155,1.072764961,0.461230059,-1.914370322,-3.005070971,-0.489059932,1.968065444,-0.113897014,,
10/28/2011,1.097256688,1.388942951,1.128792657,0.300100371,2.738269811,-0.28092593,0.944059123,0.269617905,,
10/31/2011,-1.737296376,-0.753911315,0.041281594,1.307589621,3.734809215,4.954444758,-2.999110053,0.870038373,,
11/1/2011,-1.375458298,-0.187657916,-0.261697401,-0.168690305,1.642924213,0.407517311,-1.352662784,-0.202376694,,
11/10/2011,-1.579442055,-0.151490041,0.17619572,-2.173333625,-2.367846463,-0.360977469,-1.949854261,0.113864989,,
11/11/2011,0.08560454,-0.061794313,0.107372591,0.100765629,-0.076840303,-0.937348554,0.287928505,-0.170465739,,
11/14/2011,0.715836511,0.162433495,0.642575686,0.802395772,0.384208133,-0.28092593,0.85868509,-0.037431245,,
11/15/2011,-0.569237944,0.519207703,-0.415586898,1.669962136,-0.044027408,-0.088802235,-0.535101511,-0.108350316,,
11/16/2011,-0.854556146,-0.972336208,-0.335060125,2.477444946,0.031749434,0.055290537,-0.780499499,-0.179897423,,
11/17/2011,0.434501937,0.772987062,-0.037558716,1.243567636,1.234077368,-0.168853774,0.419533963,0.063787511,,
11/22/2011,0.382555914,-0.19366818,-0.199144309,0.486075585,1.16646124,0.151352384,0.012199541,0.36667865,,
11/24/2011,-0.647529679,-0.040735702,0.362828788,0.124955121,0.501214747,-0.409008393,-1.404971468,0.571119067,,
11/25/2011,0.013361565,1.21768387,1.1484013,-0.182984752,0.424647855,1.25606363,-0.607902176,0.537667309,,
11/28/2011,1.539335547,1.082800232,1.654310309,-0.456968898,1.05202001,0.503579158,0.71567588,0.910645974,,
11/29/2011,1.676086414,0.288914418,-0.005493073,-0.522808456,-0.185528296,-0.104812543,1.653280803,0.230630441,,
11/30/2011,-0.104277663,0.732032182,-0.373431982,-1.36876308,-1.162103922,-0.649163012,0.127714882,-0.220782651,,
12/1/2011,1.372108702,-0.356221836,0.050143312,-0.173502628,-0.651886677,0.151352384,1.093754108,0.414067623,,
12/2/2011,0.162344371,0.734937722,-0.844834002,-0.449179851,1.278970567,0.583630698,0.171401604,0.007783006,,
12/5/2011,0.649636187,-0.512116194,-0.061273292,-0.110609628,-0.84363487,-0.360977469,0.613310811,0.110118874,,
12/6/2011,-0.857287253,0.08171848,-0.181447985,0.877503589,-1.270503881,-0.20087439,-1.083801359,0.081583787,,
12/7/2011,1.143746606,-0.517412064,0.23401288,1.189019659,1.180605137,-0.104812543,1.291719443,0.013253965,,
12/8/2011,-0.941096191,0.25937842,0.002759859,1.605448392,1.126091673,-0.088802235,-0.582304982,-0.439088675,,
12/9/2011,-0.299530431,-0.988698459,-0.23251437,-0.899945771,-2.785367019,0.007259613,-0.655374343,0.266129266,,
12/12/2011,0.010764875,-0.378702942,0.577377843,0.165361864,1.113141041,0.583630698,0.635952355,-0.54847594,,
12/13/2011,-1.018447008,-0.156171941,-0.891678528,-0.324321273,0.171404957,0.119331768,-0.728261939,-0.389293468,,
12/14/2011,-0.740277341,-0.080367688,-0.090447932,1.061735326,1.099474444,0.135342076,-0.563899342,-0.254303345,,
12/15/2011,-1.035102484,-0.208213133,-0.008164018,-0.35844504,-0.874638836,-0.441029009,-1.107786381,-0.075337612,,
12/16/2011,-0.641597006,-0.583666595,1.590176619,0.190849846,1.486466354,-0.216884698,-0.082689473,-0.574814552,,
12/19/2011,-0.321971944,-0.114984075,-0.044357047,-1.032943064,0.283521159,0.583630698,-0.989805363,0.535017304,,
12/20/2011,0.349128875,-0.036376088,0.226357614,-2.202701598,-2.299543461,-0.328956853,0.381039386,0.011947845,,
12/22/2011,-0.42626113,0.148874911,-0.372444474,1.52425854,0.323418822,0.215393616,-0.495168623,-0.000159839,,
12/26/2011,0.674601072,0.515282163,-0.204980046,0.107282195,-0.03204319,-0.232895006,0.582418735,0.161994463,,
12/27/2011,-0.224837403,0.335349321,-0.37205139,0.819265706,0.7107626,-0.216884698,-0.172078132,-0.080186701,,
12/28/2011,-0.102493584,0.087198217,0.245443515,1.207588447,2.443509328,0.119331768,-0.502044066,0.329597043,,
12/29/2011,0.23614536,-0.206223413,-0.001382579,-0.078356301,0.469803224,-0.617142396,0.3436433,-0.068459192,,
12/30/2011,1.201857477,-0.281724334,-0.426088502,0.593034124,-0.016051948,-1.513719639,1.431014334,-0.04997773,,
1/5/2012,-0.471266352,0.400361589,-0.727604276,-0.659487926,-0.61185828,0.823785316,-1.215683416,0.582489785,,
1/6/2012,-0.440167169,-0.590119604,-0.143093554,0.523614659,0.593246914,-0.312946545,-0.640319494,0.112377948,,
1/11/2012,-0.057604449,-0.565999597,-0.76511205,0.951050575,0.874399589,-0.008750695,0.058944649,-0.114202311,,
1/12/2012,-0.460280826,-0.328854023,0.082697795,-0.286414852,-0.756131189,-0.20087439,-0.501593606,-0.028582604,,
1/13/2012,1.234832386,-0.709579469,-0.239066846,0.36886699,0.648015777,0.423527619,0.597805502,0.708822058,,
1/16/2012,-0.404485592,-0.018720166,0.028172346,-0.255977255,-0.033766156,-0.409008393,-0.920094696,0.3917773,,
1/17/2012,0.257077737,0.857940225,0.402146926,-0.313857581,1.212535344,0.10332146,0.587855867,-0.260265266,,
1/18/2012,-0.090169998,0.46202655,-0.062112953,-0.409444536,-0.686661331,-0.024761003,0.409805607,-0.452409858,,
1/19/2012,0.388684103,0.198702772,-0.198166804,-1.051311812,-1.732527769,0.599641006,0.123897826,0.275504229,,
1/20/2012,1.963396431,0.646775402,0.319552541,0.540917778,-0.354484681,-0.216884698,1.825380249,0.368021188,,
1/23/2012,-0.121373048,0.418293927,0.678528352,-0.326133812,0.085192445,0.007259613,0.113142105,-0.225183399,,
1/24/2012,0.035234861,0.306109653,0.343716975,-0.75849387,0.221714627,1.336115169,-0.724476494,0.661090825,,
1/25/2012,1.876886935,0.070914779,-0.39267172,-1.043474432,1.143041058,0.215393616,1.028769319,0.975455405,,
1/26/2012,-0.068162285,-0.981377335,-1.017457393,-0.097165752,0.41291444,-0.681183627,-0.058135449,-0.022769333,,
1/27/2012,-0.292620181,-0.412950112,-0.877801303,-0.103334606,0.211291828,-1.561750563,0.374171846,-0.62381876,,
1/30/2012,-0.282948274,-0.39370301,-0.517870447,0.704224999,0.72159363,-0.745224859,-0.04077298,-0.252680115,,
1/31/2012,-0.065675572,0.641119052,-1.346434389,1.745581696,1.233077584,-0.168853774,-0.175586978,0.082031756,,
2/1/2012,0.707789827,-0.060309148,-0.464863758,-1.524337758,-0.971285355,-0.152843466,0.277322937,0.46095827,,
2/2/2012,0.934752764,-0.767695076,-0.878051578,0.807258697,-0.094602952,0.039280229,0.558022767,0.443397971,,
2/3/2012,-0.651433879,-0.682295315,0.001980364,0.046617935,-2.535233063,0.7917647,-0.619313831,-0.117187215,,
2/6/2012,1.669151724,1.056880517,-1.587392889,1.988394093,1.166084049,-0.12082285,0.916241239,0.865745656,,
2/7/2012,-0.391086671,0.554925966,0.275394564,-0.994032378,-1.112868598,0.423527619,-0.034782652,-0.366036807,,
2/8/2012,1.830012096,0.713302562,-1.189880562,2.176071744,0.624625035,0.56762039,0.797928304,1.129670792,,
2/9/2012,-0.575072859,0.179988655,-0.936760136,0.798175879,-1.283913132,1.304094554,-0.329051603,-0.293679427,,
2/10/2012,-1.17799987,0.080158845,1.273390302,-1.385089006,0.631778142,-0.136833158,-0.651841788,-0.615417452,,
2/13/2012,0.205919886,-0.301107263,-0.324708498,-0.398319366,0.393440735,-0.088802235,0.260252872,-0.026041596,,
2/14/2012,-0.041865451,-0.229113529,2.243187875,-3.078182979,0.097939411,1.784403791,-0.349227471,0.257103583,,
2/15/2012,2.352777754,1.291533029,0.410054635,-0.754571185,0.194432046,-0.024761003,1.670263937,0.892527433,,
2/16/2012,-0.708603831,-0.019219132,-0.905338778,-1.444265965,-1.964170816,1.031919319,-0.880327767,0.053017293,,
2/17/2012,0.540080303,-0.060903557,-1.518802346,1.752199967,-0.336496107,1.224043014,0.488612406,0.109190263,,
2/20/2012,0.821610393,0.42241165,0.36354805,-0.549744046,0.01189244,0.151352384,0.671183072,0.231679395,,
2/21/2012,-0.869885783,0.345884921,-0.732893737,-0.00940355,-0.574125756,0.215393616,-0.447388247,-0.485406933,,
2/22/2012,0.672138798,0.344051968,-0.292434054,0.540156999,1.837065704,1.095960551,0.210836615,0.483224807,,
2/23/2012,0.298924162,0.02693843,0.892264972,-2.033439812,0.154004361,-0.58512178,0.551313283,-0.186585865,,
2/24/2012,-0.059174682,-0.102538813,0.953134798,-1.682571145,0.439540259,2.392795492,-0.222766741,0.129631881,,
2/28/2012,-0.294611995,-0.587954063,-2.113166013,2.504765726,-0.708875603,-0.312946545,0.142706509,-0.424176489,,
2/29/2012,-0.79972627,-0.151388538,-1.067191165,0.901522049,-0.750462863,1.368135785,-0.74875392,-0.152721756,,
3/1/2012,-0.384543012,-0.799377357,-3.726583663,3.597488102,-1.458529828,-0.072791927,-0.568743764,0.105651056,,
3/2/2012,-0.552441941,1.232110772,-25.79692,26.9212794,1.65378184,1.352125477,0.142445716,-0.681779253,,
3/5/2012,-0.358515012,1.093885045,2.031755823,-2.423045201,0.320471456,-0.50507024,-0.328751296,-0.077383182,,
3/6/2012,-0.257604578,-0.49097054,-10.07091203,10.42598135,1.393239997,-1.321595944,0.172365746,-0.413005827,,
3/7/2012,-0.741377115,-0.406818228,0.30687228,-1.907150883,-1.116884178,0.391507003,-0.807629838,-0.043084611,,
3/8/2012,0.836194626,0.465002502,-3.571348632,3.645526921,-0.308452089,0.919847164,0.774393742,0.15635475,,
3/9/2012,0.837850398,-0.059640605,-1.927992256,1.112929584,-0.395032943,1.752383175,0.198745319,0.659469376,,
3/12/2012,-0.05842317,-0.451184599,1.844819292,-1.225145112,-0.572384013,-0.457039317,-0.105125544,0.027903794,,
3/13/2012,-0.433782366,0.519956236,-1.566296782,0.566349328,-1.998776737,1.368135785,-0.431250713,-0.063361245,,
3/14/2012,0.613679666,1.614220738,-1.934993939,3.150389339,-1.145725625,1.512228557,0.175684926,0.455387014,,
3/15/2012,1.725325769,0.509507511,0.96041481,2.432036442,1.474627939,-0.312946545,0.86104803,0.969999609,,
3/16/2012,-0.139342144,0.225534284,-0.407535667,0.378656383,-0.413995244,-0.28092593,0.270083965,-0.379867688,,
3/19/2012,-0.242439907,-0.094642183,-0.511650333,-0.105547641,-1.967290458,-0.168853774,0.046821742,-0.288477263,,
3/21/2012,-0.902677397,-0.47186019,-0.497039184,0.835767028,0.609725514,-0.569111472,-0.952085262,-0.078546884,,
3/22/2012,1.196816843,-0.355566238,-0.509819049,1.259025165,0.457954017,-1.673822718,1.298334094,0.060562047,,
3/23/2012,-1.360935162,0.437177233,-0.886610165,0.721376048,0.88953519,-0.376987777,-0.946893117,-0.54132763,,
3/26/2012,-0.088825829,-0.643977875,-1.091370849,0.66702457,-0.830298905,0.903836856,-0.443523774,0.292286601,,
3/27/2012,1.490145071,-0.180750044,-0.506899993,0.02823771,1.227040977,0.663682237,1.574703185,0.113139632,,
3/28/2012,0.372786249,-0.113310363,-0.451373852,0.114365654,-0.799159832,-0.521080548,-0.446163312,0.756198034,,
3/29/2012,-0.658777929,-0.737234674,-0.83576386,1.295997767,0.389153886,-0.857297014,-0.23686535,-0.457689786,,
3/30/2012,-0.443906403,-0.355665537,-2.049571224,1.754643991,-1.199002298,0.7917647,-0.556391675,0.035527513,,
4/2/2012,0.775053266,0.585191643,0.93763879,0.049840529,1.553914675,-1.529729947,0.575598612,0.268387803,,
4/3/2012,-0.258062817,0.599478679,0.219067306,0.42870706,-1.373709972,1.416166709,-0.470172042,0.146263452,,
4/4/2012,-1.83690541,0.555194066,-0.368340595,1.351196152,1.191506866,-0.681183627,-1.939138053,-0.152933469,,
4/5/2012,-0.276099122,-1.587716456,-0.692400618,0.367241273,-0.205344031,-0.184864082,-0.030704803,-0.254601554,,
4/6/2012,-0.598852431,0.18207641,-1.078100139,0.979296557,1.953387712,-1.433668099,0.082882254,-0.67630282,,
4/9/2012,-1.382680151,-0.325641869,-0.931126119,0.065188838,-0.930540481,-0.296936238,-0.9935671,-0.522413979,,
4/10/2012,0.840190474,-0.46715538,-0.446115703,0.35037331,0.692382308,-1.625791794,0.575954238,0.333215218,,
4/11/2012,-0.831631955,-0.024065003,-0.274661287,-0.924292337,-1.259356685,0.375496695,-0.984700149,0.02091004,,
4/12/2012,0.506604385,0.02693843,0.301802789,0.473139894,-0.308207898,0.055290537,0.439970624,0.118087174,,
4/13/2012,-0.174730448,-0.415657476,-0.49985067,0.082417718,1.203000469,0.071300844,0.482179521,-0.600016672,,
4/16/2012,-0.851036867,-0.548034737,-0.195332941,0.376533884,-0.270015988,-1.033410401,-0.689277388,-0.255843549,,
4/17/2012,-0.821300183,0.084264785,-0.560052746,-0.133243497,-0.672695108,0.87181624,-0.361729713,-0.511440195,,
4/18/2012,1.577558825,0.137129383,0.25940743,0.933830743,0.849851412,0.807775008,1.080927851,0.630690956,,
4/19/2012,-0.12346262,0.235635793,-0.19639437,1.182174009,0.14852744,0.679692545,-0.78092625,0.551567855,,
4/20/2012,-0.717194293,-0.018720166,-0.488572523,-1.83699499,0.039995918,-0.184864082,-0.305161415,-0.456612081,,
4/23/2012,0.007667177,-0.844451559,-0.99333757,0.098928864,-0.273419129,-0.681183627,0.178553645,-0.153124474,,
4/24/2012,-0.212855969,0.247144396,0.550702801,-1.029193756,-0.196961929,0.263424539,-0.619961861,0.321955207,,
4/25/2012,0.104471785,-0.182759727,-0.024403074,-0.169479512,-0.668975544,0.023269921,0.217878017,-0.090576113,,
4/26/2012,0.667214252,-0.509698746,0.101002321,-0.173512084,0.675769814,-0.697193935,0.650872856,0.09497589,,
4/27/2012,0.397372323,-0.534279963,-1.179479317,-0.480828446,-0.852357568,-1.433668099,-0.213370302,0.577993461,,
5/2/2012,0.324762757,0.81483566,0.692932792,0.722740629,0.883355428,0.087311152,0.313399254,0.046504398,,
5/8/2012,1.134380192,0.316172278,1.143691208,0.088887567,1.250675715,-0.104812543,0.556220927,0.644595018,,
5/9/2012,-0.388764924,-0.605456738,-1.452674162,0.227255444,-0.488584759,-0.473049625,-0.980954219,0.460513915,,
5/10/2012,-0.06318275,0.471669948,0.710349157,-0.090812988,-0.276946747,0.56762039,-0.353724169,0.239703448,,
5/11/2012,0.877998283,0.180766747,-0.822638856,0.709798482,-0.087348938,0.007259613,-0.663577457,1.450803877,,
5/14/2012,-0.505176071,-0.5352447,-0.306288583,0.143541424,1.509360157,-0.184864082,-0.162586859,-0.368793406,,
5/15/2012,-1.572049126,0.229817661,0.616029244,-0.102292087,0.135105351,0.647671929,-1.28639774,-0.456692326,,
5/16/2012,-1.537229038,-0.582648565,-1.281587984,0.666439778,-0.837940454,0.295445155,-1.052371893,-0.625736835,,
5/17/2012,1.81462747,0.168782442,0.831797113,0.735734242,2.309728896,-2.106101032,1.746573449,0.287902407,,
5/18/2012,-2.104694426,0.3198162,-2.214724787,0.209269629,-1.618635943,-0.537090856,-2.069265687,-0.307365701,,
5/21/2012,-0.572311203,1.100837323,2.178689413,-0.441213604,1.069451484,0.583630698,-0.256614467,-0.354019209,,
5/22/2012,0.888598888,0.227663954,-0.735504555,0.337924435,-0.433076941,1.304094554,0.19711734,0.711636031,,
5/23/2012,-0.220071713,0.476201781,0.075929959,1.302712106,1.2557689,-0.985379478,-0.724318438,0.405646565,,
5/24/2012,-0.403361378,-0.022596839,0.381080084,-0.044505392,-1.05116406,0.247414231,-0.030080481,-0.382407669,,
5/25/2012,-0.180198772,0.588672739,0.107157343,0.528067479,1.763388731,0.151352384,-0.198987192,-0.012107049,,
5/28/2012,-0.052814319,0.058186973,-0.25453091,-0.07909159,-0.230615007,-0.425018701,0.014515063,-0.070708681,,
5/29/2012,0.388018128,-1.06678531,-1.226355589,0.458711918,-1.662151592,0.039280229,0.684025135,-0.213099847,,
